Match_ID,Player_Name,Team,Opposition,Runs,NotOut,Mins,BF,4s,6s,SR,Inns,Ground,Start Date,Match_Winner,Margin
T20I # 657,MK Pandey,India,Bangladesh,27*,1,-,19,3,0,142.1,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,KD Karthik,India,Bangladesh,2*,1,-,2,0,0,100,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,Washington Sundar,India,Bangladesh,DNB,NA,-,-,-,-,-,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,YS Chahal,India,Bangladesh,DNB,NA,-,-,-,-,-,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,V Shankar,India,Bangladesh,DNB,NA,-,-,-,-,-,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,JD Unadkat,India,Bangladesh,DNB,NA,-,-,-,-,-,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 657,SN Thakur,India,Bangladesh,DNB,NA,-,-,-,-,-,2,Colombo (RPS),8-Mar-18,India,6 wickets
T20I # 656,RG Sharma,India,Sri Lanka,0,0,-,4,0,0,0,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,S Dhawan,India,Sri Lanka,90,0,-,49,6,6,183.67,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,SK Raina,India,Sri Lanka,1,0,-,3,0,0,33.33,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,MK Pandey,India,Sri Lanka,37,0,-,35,3,1,105.71,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,RR Pant,India,Sri Lanka,23,0,-,23,1,1,100,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,KD Karthik,India,Sri Lanka,13*,1,-,6,2,0,216.66,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,V Shankar,India,Sri Lanka,DNB,NA,-,-,-,-,-,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,JD Unadkat,India,Sri Lanka,DNB,NA,-,-,-,-,-,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,SN Thakur,India,Sri Lanka,DNB,NA,-,-,-,-,-,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,Washington Sundar,India,Sri Lanka,DNB,NA,-,-,-,-,-,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,YS Chahal,India,Sri Lanka,DNB,NA,-,-,-,-,-,1,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,MD Gunathilaka,Sri Lanka,India,19,0,-,12,1,2,158.33,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,BKG Mendis,Sri Lanka,India,11,0,-,6,2,0,183.33,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,MDKJ Perera,Sri Lanka,India,66,0,-,37,6,4,178.37,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,LD Chandimal,Sri Lanka,India,14,0,-,11,1,0,127.27,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,WU Tharanga,Sri Lanka,India,17,0,-,18,0,1,94.44,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,MD Shanaka,Sri Lanka,India,15*,1,-,18,1,0,83.33,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,NLTC Perera,Sri Lanka,India,22*,1,-,10,2,1,220,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,PVD Chameera,Sri Lanka,India,DNB,NA,-,-,-,-,-,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,N Pradeep,Sri Lanka,India,DNB,NA,-,-,-,-,-,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,BMAJ Mendis,Sri Lanka,India,DNB,NA,-,-,-,-,-,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 656,A Dananjaya,Sri Lanka,India,DNB,NA,-,-,-,-,-,2,Colombo (RPS),6-Mar-18,Sri Lanka,5 wickets
T20I # 655,RG Sharma,India,South Africa,11,0,9,8,2,0,137.5,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,S Dhawan,India,South Africa,47,0,69,40,3,0,117.5,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,SK Raina,India,South Africa,43,0,33,27,5,1,159.25,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,MK Pandey,India,South Africa,13,0,15,10,0,1,130,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,HH Pandya,India,South Africa,21,0,33,17,0,1,123.52,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,MS Dhoni,India,South Africa,12,0,14,11,1,0,109.09,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,KD Karthik,India,South Africa,13,0,10,6,3,0,216.66,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,AR Patel,India,South Africa,1*,1,5,1,0,0,100,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,B Kumar,India,South Africa,3*,1,2,1,0,0,300,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,JJ Bumrah,India,South Africa,DNB,NA,-,-,-,-,-,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,SN Thakur,India,South Africa,DNB,NA,-,-,-,-,-,1,Cape Town,24-Feb-18,India,7 runs
T20I # 655,RR Hendricks,South Africa,India,7,0,11,13,1,0,53.84,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,DA Miller,South Africa,India,24,0,38,23,2,1,104.34,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,JP Duminy,South Africa,India,55,0,59,41,2,3,134.14,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,H Klaasen,South Africa,India,7,0,17,10,0,0,70,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,C Jonker,South Africa,India,49,0,39,24,5,2,204.16,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,CH Morris,South Africa,India,4,0,3,3,1,0,133.33,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,F Behardien,South Africa,India,15*,1,19,6,3,0,250,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,AL Phehlukwayo,South Africa,India,DNB,NA,-,-,-,-,-,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,T Shamsi,South Africa,India,DNB,NA,-,-,-,-,-,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,CJ Dala,South Africa,India,DNB,NA,-,-,-,-,-,2,Cape Town,24-Feb-18,India,7 runs
T20I # 655,AM Phangiso,South Africa,India,DNB,NA,-,-,-,-,-,2,Cape Town,24-Feb-18,India,7 runs
T20I # 654,S Dhawan,India,South Africa,24,0,21,14,3,2,171.42,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,RG Sharma,India,South Africa,0,0,5,1,0,0,0,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,SK Raina,India,South Africa,31,0,44,24,5,0,129.16,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,V Kohli,India,South Africa,1,0,6,5,0,0,20,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,MK Pandey,India,South Africa,79*,1,66,48,6,3,164.58,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,MS Dhoni,India,South Africa,52*,1,43,28,4,3,185.71,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,SN Thakur,India,South Africa,DNB,NA,-,-,-,-,-,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,JD Unadkat,India,South Africa,DNB,NA,-,-,-,-,-,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,B Kumar,India,South Africa,DNB,NA,-,-,-,-,-,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,HH Pandya,India,South Africa,DNB,NA,-,-,-,-,-,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,YS Chahal,India,South Africa,DNB,NA,-,-,-,-,-,1,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,RR Hendricks,South Africa,India,26,0,23,17,5,0,152.94,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,JT Smuts,South Africa,India,2,0,16,9,0,0,22.22,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,JP Duminy,South Africa,India,64*,1,74,40,4,3,160,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,H Klaasen,South Africa,India,69,0,40,30,3,7,230,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,DA Miller,South Africa,India,5,0,9,6,0,0,83.33,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,F Behardien,South Africa,India,16*,1,20,10,0,1,160,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,CJ Dala,South Africa,India,DNB,NA,-,-,-,-,-,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,AL Phehlukwayo,South Africa,India,DNB,NA,-,-,-,-,-,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,T Shamsi,South Africa,India,DNB,NA,-,-,-,-,-,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,CH Morris,South Africa,India,DNB,NA,-,-,-,-,-,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 654,D Paterson,South Africa,India,DNB,NA,-,-,-,-,-,2,Centurion,21-Feb-18,South Africa,6 wickets
T20I # 653,MJ Guptill,New Zealand,Australia,21,0,20,15,2,1,140,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,C Munro,New Zealand,Australia,29,0,25,14,3,2,207.14,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,KS Williamson,New Zealand,Australia,9,0,14,9,1,0,100,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,MS Chapman,New Zealand,Australia,8,0,12,9,1,0,88.88,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,LRPL Taylor,New Zealand,Australia,43*,1,61,38,2,1,113.15,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,C de Grandhomme,New Zealand,Australia,10,0,10,6,1,0,166.66,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,MJ Santner,New Zealand,Australia,0,0,3,1,0,0,0,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,TL Seifert,New Zealand,Australia,3,0,8,8,0,0,37.5,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,TG Southee,New Zealand,Australia,5,0,5,3,1,0,166.66,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,IS Sodhi,New Zealand,Australia,13,0,25,16,0,1,81.25,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,TA Boult,New Zealand,Australia,1*,1,2,1,0,0,100,1,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,DA Warner,Australia,New Zealand,25,0,36,23,2,0,108.69,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,DJM Short,Australia,New Zealand,50,0,30,30,6,3,166.66,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,AC Agar,Australia,New Zealand,2,0,11,5,0,0,40,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,GJ Maxwell,Australia,New Zealand,20*,1,24,18,0,1,111.11,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,AJ Finch,Australia,New Zealand,18*,1,18,13,0,1,138.46,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,AT Carey,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,AJ Tye,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,KW Richardson,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,B Stanlake,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,CA Lynn,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 653,MP Stoinis,Australia,New Zealand,DNB,NA,-,-,-,-,-,2,Auckland,21-Feb-18,Australia,19 runs
T20I # 652,RG Sharma,India,South Africa,21,0,8,9,2,2,233.33,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,S Dhawan,India,South Africa,72,0,69,39,10,2,184.61,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,SK Raina,India,South Africa,15,0,11,7,2,1,214.28,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,V Kohli,India,South Africa,26,0,26,20,2,1,130,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,MK Pandey,India,South Africa,29*,1,51,27,0,1,107.4,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,MS Dhoni,India,South Africa,16,0,17,11,2,0,145.45,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,HH Pandya,India,South Africa,13*,1,10,7,2,0,185.71,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,YS Chahal,India,South Africa,DNB,NA,-,-,-,-,-,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,JJ Bumrah,India,South Africa,DNB,NA,-,-,-,-,-,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,JD Unadkat,India,South Africa,DNB,NA,-,-,-,-,-,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,B Kumar,India,South Africa,DNB,NA,-,-,-,-,-,1,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,JT Smuts,South Africa,India,14,0,13,9,3,0,155.55,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,RR Hendricks,South Africa,India,70,0,79,50,8,1,140,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,JP Duminy,South Africa,India,3,0,11,7,0,0,42.85,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,DA Miller,South Africa,India,9,0,8,5,0,1,180,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,F Behardien,South Africa,India,39,0,37,27,3,2,144.44,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,H Klaasen,South Africa,India,16,0,13,8,1,1,200,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,AL Phehlukwayo,South Africa,India,13,0,16,8,2,0,162.5,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,CH Morris,South Africa,India,0,0,2,1,0,0,0,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,D Paterson,South Africa,India,1,0,2,1,0,0,100,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,CJ Dala,South Africa,India,2*,1,11,3,0,0,66.66,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 652,T Shamsi,South Africa,India,0*,1,2,2,0,0,0,2,Johannesburg,18-Feb-18,India,28 runs
T20I # 651,MD Gunathilaka,Sri Lanka,Bangladesh,42,0,-,37,3,2,113.51,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,BKG Mendis,Sri Lanka,Bangladesh,70,0,-,42,6,3,166.66,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,NLTC Perera,Sri Lanka,Bangladesh,31,0,-,17,3,1,182.35,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,WU Tharanga,Sri Lanka,Bangladesh,25,0,-,13,4,1,192.3,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,MD Shanaka,Sri Lanka,Bangladesh,30*,1,-,11,5,1,272.72,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,LD Chandimal,Sri Lanka,Bangladesh,2*,1,-,1,0,0,200,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,MA Aponso,Sri Lanka,Bangladesh,DNB,NA,-,-,-,-,-,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
T20I # 651,A Dananjaya,Sri Lanka,Bangladesh,DNB,NA,-,-,-,-,-,1,Sylhet,18-Feb-18,Sri Lanka,75 runs
